Fecha (dd/mm/aaaa),Valor COLCAP,Variación absoluta,Variación porcentual (%)
4/5/2015,"1,401.16",4.81,0.3445
5/5/2015,"1,418.06",16.9,1.2061
6/5/2015,"1,411.22",-6.84,-0.4823
7/5/2015,"1,378.04",-33.18,-2.3512
8/5/2015,"1,367.28",-10.76,-0.7808
11/5/2015,"1,366.06",-1.22,-0.0892
12/5/2015,"1,361.80",-4.26,-0.3118
13/05/2015,"1,358.35",-3.45,-0.2533
14/05/2015,"1,360.76",2.41,0.1774
15/05/2015,"1,357.00",-3.76,-0.2763
19/05/2015,"1,368.58",11.58,0.8534
20/05/2015,"1,363.42",-5.16,-0.377
21/05/2015,"1,356.61",-6.81,-0.4995
22/05/2015,"1,353.62",-2.99,-0.2204
25/05/2015,"1,347.77",-5.85,-0.4322
26/05/2015,"1,336.89",-10.88,-0.8073
27/05/2015,"1,310.79",-26.1,-1.9523
28/05/2015,"1,307.17",-3.62,-0.2762
29/05/2015,"1,306.62",-0.55,-0.0421
1/6/2015,"1,301.17",-5.45,-0.4171
2/6/2015,"1,309.26",8.09,0.6217
3/6/2015,"1,311.78",2.52,0.1925
4/6/2015,"1,309.09",-2.69,-0.2051
5/6/2015,"1,320.31",11.22,0.8571
9/6/2015,"1,319.23",-1.08,-0.0818
10/6/2015,"1,323.54",4.31,0.3267
11/6/2015,"1,333.75",10.21,0.7714
12/6/2015,"1,330.18",-3.57,-0.2677
16/06/2015,"1,321.10",-9.08,-0.6826
17/06/2015,"1,320.69",-0.41,-0.031
18/06/2015,"1,325.80",5.11,0.3869
19/06/2015,"1,307.51",-18.29,-1.3795
22/06/2015,"1,313.33",5.82,0.4451
23/06/2015,"1,332.08",18.75,1.4277
24/06/2015,"1,329.42",-2.66,-0.1997
25/06/2015,"1,313.83",-15.59,-1.1727
26/06/2015,"1,321.82",7.99,0.6081
30/06/2015,"1,331.35",9.53,0.721
1/7/2015,"1,313.53",-17.82,-1.3385
2/7/2015,"1,320.06",6.53,0.4971
3/7/2015,"1,312.67",-7.39,-0.5598
6/7/2015,"1,309.68",-2.99,-0.2278
7/7/2015,"1,305.92",-3.76,-0.2871
8/7/2015,"1,295.54",-10.38,-0.7948
9/7/2015,"1,300.57",5.03,0.3883
10/7/2015,"1,310.59",10.02,0.7704
13/07/2015,"1,314.02",3.43,0.2617
14/07/2015,"1,325.39",11.37,0.8653
15/07/2015,"1,324.37",-1.02,-0.077
16/07/2015,"1,326.44",2.07,0.1563
17/07/2015,"1,309.45",-16.99,-1.2809
21/07/2015,"1,300.58",-8.87,-0.6774
22/07/2015,"1,306.33",5.75,0.4421
23/07/2015,"1,307.40",1.07,0.0819
24/07/2015,"1,303.25",-4.15,-0.3174
27/07/2015,"1,293.07",-10.18,-0.7811
28/07/2015,"1,297.62",4.55,0.3519
29/07/2015,"1,325.32",27.7,2.1347
30/07/2015,"1,321.96",-3.36,-0.2535
31/07/2015,"1,317.24",-4.72,-0.357
3/8/2015,"1,298.76",-18.48,-1.4029
4/8/2015,"1,297.64",-1.12,-0.0862
5/8/2015,"1,288.67",-8.97,-0.6913
6/8/2015,"1,290.79",2.12,0.1645
10/8/2015,"1,285.35",-5.44,-0.4214
11/8/2015,"1,271.62",-13.73,-1.0682
12/8/2015,"1,281.04",9.42,0.7408
13/08/2015,"1,272.49",-8.55,-0.6674
14/08/2015,"1,269.22",-3.27,-0.257
18/08/2015,"1,260.95",-8.27,-0.6516
19/08/2015,"1,240.35",-20.6,-1.6337
20/08/2015,"1,228.87",-11.48,-0.9255
21/08/2015,"1,192.75",-36.12,-2.9393
24/08/2015,"1,150.78",-41.97,-3.5188
25/08/2015,"1,149.53",-1.25,-0.1086
26/08/2015,"1,152.87",3.34,0.2906
27/08/2015,"1,198.78",45.91,3.9822
28/08/2015,"1,217.95",19.17,1.5991
31/08/2015,"1,246.59",28.64,2.3515
1/9/2015,"1,210.78",-35.81,-2.8726
2/9/2015,"1,218.88",8.1,0.669
3/9/2015,"1,238.95",20.07,1.6466
4/9/2015,"1,235.97",-2.98,-0.2405
7/9/2015,"1,241.61",5.64,0.4563
8/9/2015,"1,244.63",3.02,0.2432
9/9/2015,"1,233.84",-10.79,-0.8669
10/9/2015,"1,255.39",21.55,1.7466
11/9/2015,"1,249.58",-5.81,-0.4628
14/09/2015,"1,250.32",0.74,0.0592
15/09/2015,"1,253.60",3.28,0.2623
16/09/2015,"1,265.28",11.68,0.9317
17/09/2015,"1,264.14",-1.14,-0.0901
18/09/2015,"1,248.58",-15.56,-1.2309
21/09/2015,"1,233.98",-14.6,-1.1693
22/09/2015,"1,215.45",-18.53,-1.5016
23/09/2015,"1,208.77",-6.68,-0.5496
24/09/2015,"1,219.38",10.61,0.8778
25/09/2015,"1,215.27",-4.11,-0.3371
28/09/2015,"1,203.12",-12.15,-0.9998
29/09/2015,"1,202.27",-0.85,-0.0706
30/09/2015,"1,218.82",16.55,1.3766
1/10/2015,"1,210.19",-8.63,-0.7081
2/10/2015,"1,218.08",7.89,0.652
5/10/2015,"1,237.75",19.67,1.6148
6/10/2015,"1,254.98",17.23,1.392
7/10/2015,"1,274.33",19.35,1.5419
8/10/2015,"1,280.55",6.22,0.4881
9/10/2015,"1,280.18",-0.37,-0.0289
13/10/2015,"1,274.28",-5.9,-0.4609
14/10/2015,"1,258.68",-15.6,-1.2242
15/10/2015,"1,251.02",-7.66,-0.6086
16/10/2015,"1,251.59",0.57,0.0456
19/10/2015,"1,246.60",-4.99,-0.3987
20/10/2015,"1,245.97",-0.63,-0.0505
21/10/2015,"1,245.11",-0.86,-0.069
22/10/2015,"1,248.61",3.5,0.2811
23/10/2015,"1,249.12",0.51,0.0408
26/10/2015,"1,248.49",-0.63,-0.0504
27/10/2015,"1,238.47",-10.02,-0.8026
28/10/2015,"1,228.93",-9.54,-0.7703
29/10/2015,"1,219.48",-9.45,-0.769
30/10/2015,"1,218.13",-1.35,-0.1107
3/11/2015,"1,217.93",-0.2,-0.0164
4/11/2015,"1,218.39",0.46,0.0378
5/11/2015,"1,225.68",7.29,0.5983
6/11/2015,"1,222.87",-2.81,-0.2293
9/11/2015,"1,217.49",-5.38,-0.4399
10/11/2015,"1,213.44",-4.05,-0.3327
11/11/2015,"1,204.62",-8.82,-0.7269
12/11/2015,"1,182.47",-22.15,-1.8388
13/11/2015,"1,152.13",-30.34,-2.5658
17/11/2015,"1,112.05",-40.08,-3.4788
18/11/2015,"1,125.57",13.52,1.2158
19/11/2015,"1,120.45",-5.12,-0.4549
20/11/2015,"1,139.17",18.72,1.6708
23/11/2015,"1,140.28",1.11,0.0974
24/11/2015,"1,124.60",-15.68,-1.3751
25/11/2015,"1,108.53",-16.07,-1.429
26/11/2015,"1,104.06",-4.47,-0.4032
27/11/2015,"1,092.95",-11.11,-1.0063
30/11/2015,"1,114.36",21.41,1.9589
1/12/2015,"1,109.45",-4.91,-0.4406
2/12/2015,"1,091.47",-17.98,-1.6206
3/12/2015,"1,081.21",-10.26,-0.94
4/12/2015,"1,070.93",-10.28,-0.9508
7/12/2015,"1,051.25",-19.68,-1.8377
9/12/2015,"1,062.02",10.77,1.0245
10/12/2015,"1,080.06",18.04,1.6986
11/12/2015,"1,074.88",-5.18,-0.4796
14/12/2015,"1,074.26",-0.62,-0.0577
15/12/2015,"1,101.24",26.98,2.5115
16/12/2015,"1,129.78",28.54,2.5916
17/12/2015,"1,140.85",11.07,0.9798
18/12/2015,"1,139.99",-0.86,-0.0754
21/12/2015,"1,131.27",-8.72,-0.7649
22/12/2015,"1,128.73",-2.54,-0.2245
23/12/2015,"1,161.02",32.29,2.8607
24/12/2015,"1,154.77",-6.25,-0.5383
28/12/2015,"1,152.22",-2.55,-0.2208
29/12/2015,"1,148.25",-3.97,-0.3446
30/12/2015,"1,153.71",5.46,0.4755
4/1/2016,"1,129.71",0,0
5/1/2016,"1,142.40",12.69,1.1233
6/1/2016,"1,129.32",-13.08,-1.145
7/1/2016,"1,105.73",-23.59,-2.0889
8/1/2016,"1,098.32",-7.41,-0.6701
12/1/2016,"1,079.28",-19.04,-1.7336
13/01/2016,"1,096.68",17.4,1.6122
14/01/2016,"1,128.65",31.97,2.9152
15/01/2016,"1,103.26",-25.39,-2.2496
18/01/2016,"1,078.69",-24.57,-2.227
19/01/2016,"1,100.30",21.61,2.0034
20/01/2016,"1,109.33",9.03,0.8207
21/01/2016,"1,124.79",15.46,1.3936
22/01/2016,"1,151.62",26.83,2.3853
25/01/2016,"1,139.32",-12.3,-1.0681
26/01/2016,"1,146.36",7.04,0.6179
27/01/2016,"1,153.46",7.1,0.6194
28/01/2016,"1,165.38",11.92,1.0334
29/01/2016,"1,175.09",9.71,0.8332
1/2/2016,"1,180.72",5.63,0.4791
2/2/2016,"1,165.77",-14.95,-1.2662
3/2/2016,"1,180.66",14.89,1.2773
4/2/2016,"1,188.73",8.07,0.6835
5/2/2016,"1,195.11",6.38,0.5367
8/2/2016,"1,192.98",-2.13,-0.1782
9/2/2016,"1,196.90",3.92,0.3286
10/2/2016,"1,200.42",3.52,0.2941
11/2/2016,"1,198.51",-1.91,-0.1591
12/2/2016,"1,209.03",10.52,0.8778
15/02/2016,"1,209.88",0.85,0.0703
16/02/2016,"1,199.98",-9.9,-0.8183
17/02/2016,"1,233.34",33.36,2.78
18/02/2016,"1,235.89",2.55,0.2068
19/02/2016,"1,234.93",-0.96,-0.0777
22/02/2016,"1,236.37",1.44,0.1166
23/02/2016,"1,229.65",-6.72,-0.5435
24/02/2016,"1,228.18",-1.47,-0.1195
25/02/2016,"1,240.13",11.95,0.973
26/02/2016,"1,246.68",6.55,0.5282
29/02/2016,"1,244.17",-2.51,-0.2013
1/3/2016,"1,255.54",11.37,0.9139
2/3/2016,"1,276.63",21.09,1.6798
3/3/2016,"1,295.43",18.8,1.4726
4/3/2016,"1,294.86",-0.57,-0.044
7/3/2016,"1,307.17",12.31,0.9507
8/3/2016,"1,294.63",-12.54,-0.9593
9/3/2016,"1,296.27",1.64,0.1267
10/3/2016,"1,299.45",3.18,0.2453
11/3/2016,"1,302.71",3.26,0.2509
14/03/2016,"1,298.48",-4.23,-0.3247
15/03/2016,"1,285.34",-13.14,-1.012
16/03/2016,"1,284.40",-0.94,-0.0731
17/03/2016,"1,295.89",11.49,0.8946
18/03/2016,"1,309.81",13.92,1.0742
22/03/2016,"1,316.92",7.11,0.5428
23/03/2016,"1,321.05",4.13,0.3136
28/03/2016,"1,305.41",-15.64,-1.1839
29/03/2016,"1,299.65",-5.76,-0.4412
30/03/2016,"1,319.77",20.12,1.5481
31/03/2016,"1,336.27",16.5,1.2502
1/4/2016,"1,333.63",-2.64,-0.1976
4/4/2016,"1,337.58",3.95,0.2962
5/4/2016,"1,313.19",-24.39,-1.8234
6/4/2016,"1,321.50",8.31,0.6328
7/4/2016,"1,316.11",-5.39,-0.4079
8/4/2016,"1,326.57",10.46,0.7948
11/4/2016,"1,336.37",9.8,0.7387
12/4/2016,"1,364.13",27.76,2.0773
13/04/2016,"1,370.62",6.49,0.4758
14/04/2016,"1,364.97",-5.65,-0.4122
15/04/2016,"1,355.20",-9.77,-0.7158
18/04/2016,"1,354.76",-0.44,-0.0325
19/04/2016,"1,362.84",8.08,0.5964
20/04/2016,"1,376.61",13.77,1.0104
21/04/2016,"1,375.95",-0.66,-0.0479
22/04/2016,"1,374.41",-1.54,-0.1119
25/04/2016,"1,359.25",-15.16,-1.103
26/04/2016,"1,365.20",5.95,0.4377
27/04/2016,"1,361.98",-3.22,-0.2359
28/04/2016,"1,362.02",0.04,0.0029
29/04/2016,"1,342.42",-19.6,-1.439
2/5/2016,"1,342.50",0.08,0.006
3/5/2016,"1,320.18",-22.32,-1.6626
4/5/2016,"1,311.83",-8.35,-0.6325
5/5/2016,"1,291.14",-20.69,-1.5772
6/5/2016,"1,293.03",1.89,0.1464
10/5/2016,"1,328.60",35.57,2.7509
11/5/2016,"1,336.35",7.75,0.5833
12/5/2016,"1,351.39",15.04,1.1255
13/05/2016,"1,350.36",-1.03,-0.0762
16/05/2016,"1,357.57",7.21,0.5339
17/05/2016,"1,343.88",-13.69,-1.0084
18/05/2016,"1,327.74",-16.14,-1.201
19/05/2016,"1,323.21",-4.53,-0.3412
20/05/2016,"1,322.44",-0.77,-0.0582
23/05/2016,"1,325.36",2.92,0.2208
24/05/2016,"1,319.44",-5.92,-0.4467
25/05/2016,"1,306.65",-12.79,-0.9694
26/05/2016,"1,302.13",-4.52,-0.3459
27/05/2016,"1,302.36",0.23,0.0177
31/05/2016,"1,292.51",-9.85,-0.7563
1/6/2016,"1,301.18",8.67,0.6708
2/6/2016,"1,303.00",1.82,0.1399
3/6/2016,"1,307.83",4.83,0.3707
7/6/2016,"1,315.86",8.03,0.614
8/6/2016,"1,333.46",17.6,1.3375
9/6/2016,"1,333.48",0.02,0.0015
10/6/2016,"1,320.48",-13,-0.9749
13/06/2016,"1,315.23",-5.25,-0.3976
14/06/2016,"1,303.33",-11.9,-0.9048
15/06/2016,"1,303.83",0.5,0.0384
16/06/2016,"1,307.77",3.94,0.3022
17/06/2016,"1,308.41",0.64,0.0489
20/06/2016,"1,316.20",7.79,0.5954
21/06/2016,"1,323.65",7.45,0.566
22/06/2016,"1,326.25",2.6,0.1964
23/06/2016,"1,329.58",3.33,0.2511
24/06/2016,"1,317.71",-11.87,-0.8928
27/06/2016,"1,302.39",-15.32,-1.1626
28/06/2016,"1,303.28",0.89,0.0683
29/06/2016,"1,311.52",8.24,0.6323
30/06/2016,"1,313.18",1.66,0.1266
1/7/2016,"1,312.98",-0.2,-0.0152
5/7/2016,"1,303.46",-9.52,-0.7251
6/7/2016,"1,310.00",6.54,0.5017
7/7/2016,"1,301.76",-8.24,-0.629
8/7/2016,"1,297.64",-4.12,-0.3165
11/7/2016,"1,306.76",9.12,0.7028
12/7/2016,"1,320.30",13.54,1.0362
13/07/2016,"1,325.79",5.49,0.4158
14/07/2016,"1,332.85",7.06,0.5325
15/07/2016,"1,339.60",6.75,0.5064
18/07/2016,"1,339.00",-0.6,-0.0448
19/07/2016,"1,337.80",-1.2,-0.0896
21/07/2016,"1,328.61",-9.19,-0.6869
22/07/2016,"1,332.85",4.24,0.3191
25/07/2016,"1,323.41",-9.44,-0.7083
26/07/2016,"1,315.69",-7.72,-0.5833
27/07/2016,"1,321.65",5.96,0.453
28/07/2016,"1,317.44",-4.21,-0.3185
29/07/2016,"1,308.22",-9.22,-0.6998
1/8/2016,"1,306.02",-2.2,-0.1682
2/8/2016,"1,303.35",-2.67,-0.2044
3/8/2016,"1,304.62",1.27,0.0974
4/8/2016,"1,307.59",2.97,0.2277
5/8/2016,"1,309.48",1.89,0.1445
8/8/2016,"1,314.34",4.86,0.3711
9/8/2016,"1,323.93",9.59,0.7296
10/8/2016,"1,322.33",-1.6,-0.1209
11/8/2016,"1,327.89",5.56,0.4205
12/8/2016,"1,323.66",-4.23,-0.3186
16/08/2016,"1,342.69",19.03,1.4377
17/08/2016,"1,348.89",6.2,0.4618
18/08/2016,"1,348.01",-0.88,-0.0652
19/08/2016,"1,349.79",1.78,0.132
22/08/2016,"1,349.21",-0.58,-0.043
23/08/2016,"1,358.62",9.41,0.6974
24/08/2016,"1,369.65",11.03,0.8119
25/08/2016,"1,370.82",1.17,0.0854
26/08/2016,"1,373.42",2.6,0.1897
29/08/2016,"1,371.99",-1.43,-0.1041
30/08/2016,"1,373.85",1.86,0.1356
31/08/2016,"1,380.18",6.33,0.4607
1/9/2016,"1,379.41",-0.77,-0.0558
2/9/2016,"1,394.38",14.97,1.0852
5/9/2016,"1,397.92",3.54,0.2539
6/9/2016,"1,402.83",4.91,0.3512
7/9/2016,"1,417.57",14.74,1.0507
8/9/2016,"1,416.16",-1.41,-0.0995
9/9/2016,"1,397.90",-18.26,-1.2894
12/9/2016,"1,386.73",-11.17,-0.7991
13/09/2016,"1,367.18",-19.55,-1.4098
14/09/2016,"1,373.22",6.04,0.4418
15/09/2016,"1,373.44",0.22,0.016
16/09/2016,"1,354.63",-18.81,-1.3696
19/09/2016,"1,354.67",0.04,0.003
20/09/2016,"1,341.36",-13.31,-0.9825
21/09/2016,"1,341.29",-0.07,-0.0052
22/09/2016,"1,358.03",16.74,1.2481
23/09/2016,"1,351.60",-6.43,-0.4735
26/09/2016,"1,346.67",-4.93,-0.3648
27/09/2016,"1,333.85",-12.82,-0.952
28/09/2016,"1,354.98",21.13,1.5841
29/09/2016,"1,345.00",-9.98,-0.7365
30/09/2016,"1,338.83",-6.17,-0.4587
3/10/2016,"1,330.57",-8.26,-0.617
4/10/2016,"1,335.10",4.53,0.3405
5/10/2016,"1,341.33",6.23,0.4666
6/10/2016,"1,343.44",2.11,0.1573
7/10/2016,"1,348.20",4.76,0.3543
10/10/2016,"1,350.33",2.13,0.158
11/10/2016,"1,358.07",7.74,0.5732
12/10/2016,"1,354.61",-3.46,-0.2548
13/10/2016,"1,354.40",-0.21,-0.0155
14/10/2016,"1,346.07",-8.33,-0.615
18/10/2016,"1,355.72",9.65,0.7169
19/10/2016,"1,364.02",8.3,0.6122
20/10/2016,"1,361.15",-2.87,-0.2104
21/10/2016,"1,362.97",1.82,0.1337
24/10/2016,"1,359.20",-3.77,-0.2766
25/10/2016,"1,356.98",-2.22,-0.1633
26/10/2016,"1,357.49",0.51,0.0376
27/10/2016,"1,359.70",2.21,0.1628
28/10/2016,"1,360.96",1.26,0.0927
