"Date","Price","Open","High","Low","Vol.","Change %"
"06/02/2017","2,092.99","2,088.75","2,102.44","2,082.46","","0.73%"
"06/01/2017","2,077.72","2,063.47","2,086.22","2,062.71","","0.78%"
"05/31/2017","2,061.55","2,057.83","2,072.29","2,043.49","","-0.13%"
"05/30/2017","2,064.22","2,059.21","2,074.39","2,054.01","","-0.19%"
"05/29/2017","2,068.21","2,070.41","2,080.94","2,048.73","","-0.45%"
"05/26/2017","2,077.55","2,058.76","2,077.55","2,058.54","","0.79%"
"05/25/2017","2,061.27","2,041.72","2,064.78","2,008.84","","0.74%"
"05/24/2017","2,046.21","2,093.67","2,104.12","2,043.41","","-1.92%"
"05/23/2017","2,086.28","2,083.31","2,104.20","2,049.11","","-0.40%"
"05/22/2017","2,094.65","2,077.25","2,095.47","2,068.84","","0.73%"
"05/19/2017","2,079.45","2,092.21","2,102.14","2,078.24","","0.05%"
"05/18/2017","2,078.39","2,077.26","2,089.71","2,067.23","","-0.78%"
"05/17/2017","2,094.74","2,096.75","2,121.97","2,093.62","","-0.04%"
"05/16/2017","2,095.67","2,081.62","2,098.61","2,073.47","","0.86%"
"05/15/2017","2,077.88","2,091.36","2,114.53","2,077.88","","-0.90%"
"05/12/2017","2,096.67","2,116.15","2,117.64","2,090.62","","-1.09%"
"05/11/2017","2,119.86","2,115.52","2,124.97","2,098.17","","0.56%"
"05/10/2017","2,108.12","2,076.99","2,108.12","2,070.66","","1.29%"
"05/09/2017","2,081.23","2,032.79","2,081.23","2,021.67","","2.11%"
"05/08/2017","2,038.30","2,021.23","2,038.48","2,013.06","","1.04%"
"05/05/2017","2,017.24","1,992.16","2,017.24","1,981.59","","0.74%"
"05/04/2017","2,002.42","2,007.11","2,020.54","1,992.34","","0.05%"
"05/03/2017","2,001.43","1,962.88","2,001.43","1,952.88","","2.20%"
"05/02/2017","1,958.43","1,920.75","1,967.67","1,920.75","","2.81%"
"04/28/2017","1,904.97","1,887.21","1,907.26","1,885.62","","0.91%"
"04/27/2017","1,887.82","1,883.96","1,894.21","1,879.68","","-0.02%"
"04/26/2017","1,888.15","1,868.29","1,888.22","1,855.52","","1.34%"
"04/25/2017","1,863.24","1,831.63","1,865.36","1,831.59","","1.98%"
"04/24/2017","1,827.04","1,810.58","1,831.38","1,810.58","","1.75%"
"04/21/2017","1,795.70","1,808.64","1,813.65","1,794.22","","-0.46%"
"04/20/2017","1,803.95","1,813.78","1,817.76","1,798.89","","-0.54%"
"04/19/2017","1,813.68","1,806.73","1,821.72","1,802.61","","0.41%"
"04/18/2017","1,806.33","1,825.86","1,825.97","1,798.11","","-1.07%"
"04/13/2017","1,825.89","1,829.87","1,830.82","1,816.07","","-0.16%"
"04/12/2017","1,828.75","1,816.00","1,831.02","1,810.35","","0.84%"
"04/11/2017","1,813.51","1,809.21","1,816.26","1,806.12","","-0.11%"
"04/10/2017","1,815.59","1,824.00","1,825.53","1,809.07","","-0.21%"
"04/07/2017","1,819.50","1,789.25","1,825.11","1,789.25","","1.58%"
"04/06/2017","1,791.27","1,798.94","1,802.16","1,784.79","","-0.14%"
"04/05/2017","1,793.82","1,780.83","1,793.82","1,775.37","","0.65%"
"04/04/2017","1,782.18","1,793.93","1,799.58","1,778.65","","-0.01%"
"04/03/2017","1,782.36","1,768.94","1,787.42","1,767.77","","0.21%"
"03/31/2017","1,778.63","1,777.62","1,792.31","1,769.43","","-0.73%"
"03/30/2017","1,791.71","1,783.39","1,802.91","1,783.39","","0.65%"
"03/29/2017","1,780.08","1,773.04","1,792.27","1,766.94","","0.40%"
"03/28/2017","1,773.05","1,732.50","1,773.07","1,732.50","","2.94%"
"03/27/2017","1,722.42","1,703.83","1,737.57","1,703.83","","1.45%"
"03/24/2017","1,697.86","1,698.89","1,704.91","1,685.16","","-0.75%"
"03/23/2017","1,710.75","1,711.94","1,729.27","1,703.51","","0.04%"
"03/22/2017","1,710.12","1,691.09","1,710.12","1,678.97","","0.20%"
"03/21/2017","1,706.68","1,717.19","1,728.76","1,706.50","","-0.74%"
"03/20/2017","1,719.45","1,717.08","1,727.95","1,699.94","","0.09%"
"03/17/2017","1,717.86","1,703.38","1,729.60","1,697.20","","1.13%"
"03/16/2017","1,698.68","1,702.72","1,711.37","1,692.16","","0.56%"
"03/15/2017","1,689.16","1,702.17","1,707.68","1,687.48","","-0.97%"
"03/14/2017","1,705.62","1,737.26","1,737.26","1,704.68","","-1.91%"
"03/13/2017","1,738.91","1,726.98","1,738.95","1,725.35","","0.66%"
"03/10/2017","1,727.49","1,724.34","1,738.72","1,718.53","","-0.03%"
