"Date","Price","Open","High","Low","Vol.","Change %"
"03/14/2013","2,019.82","2,019.82","2,019.82","2,019.82","","-0.27%"
"03/13/2013","2,025.28","2,025.28","2,025.28","2,025.28","","0.32%"
"03/12/2013","2,018.84","2,018.84","2,018.84","2,018.84","","1.14%"
"03/11/2013","1,996.04","1,996.04","1,996.04","1,996.04","","-0.43%"
"03/08/2013","2,004.64","2,004.64","2,004.64","2,004.64","","-0.12%"
"03/07/2013","2,007.05","2,007.05","2,007.05","2,007.05","","0.00%"
"03/06/2013","2,007.07","2,007.07","2,007.07","2,007.07","","1.26%"
"03/05/2013","1,982.10","1,982.10","1,982.10","1,982.10","","0.69%"
"03/04/2013","1,968.53","1,968.53","1,968.53","1,968.53","","0.58%"
"03/01/2013","1,957.14","1,957.14","1,957.14","1,957.14","","0.60%"
"02/28/2013","1,945.38","1,945.38","1,945.38","1,945.38","","1.60%"
"02/27/2013","1,914.81","1,914.81","1,914.81","1,914.81","","0.14%"
"02/26/2013","1,912.13","1,912.13","1,912.13","1,912.13","","-0.01%"
"02/25/2013","1,912.40","1,912.40","1,912.40","1,912.40","","0.08%"
"02/22/2013","1,910.90","1,910.90","1,910.90","1,910.90","","-0.54%"
"02/21/2013","1,921.19","1,921.19","1,921.19","1,921.19","","-0.48%"
"02/20/2013","1,930.42","1,930.42","1,930.42","1,930.42","","0.76%"
"02/19/2013","1,915.90","1,915.90","1,915.90","1,915.90","","0.06%"
"02/18/2013","1,914.71","1,914.71","1,914.71","1,914.71","","-0.61%"
"02/15/2013","1,926.39","1,926.39","1,926.39","1,926.39","","-0.13%"
"02/14/2013","1,928.90","1,928.90","1,928.90","1,928.90","","-0.55%"
"02/13/2013","1,939.54","1,939.54","1,939.54","1,939.54","","-1.00%"
"02/12/2013","1,959.12","1,959.12","1,959.12","1,959.12","","-1.19%"
"02/11/2013","1,982.63","1,982.63","1,982.63","1,982.63","","1.10%"
"02/08/2013","1,961.07","1,961.07","1,961.07","1,961.07","","1.72%"
"02/07/2013","1,928.00","1,928.00","1,928.00","1,928.00","","-0.21%"
"02/06/2013","1,931.99","1,931.99","1,931.99","1,931.99","","0.55%"
"02/05/2013","1,921.37","1,921.37","1,921.37","1,921.37","","-0.11%"
"02/04/2013","1,923.54","1,923.54","1,923.54","1,923.54","","1.26%"
"02/01/2013","1,899.66","1,899.66","1,899.66","1,899.66","","0.63%"
"01/31/2013","1,887.81","1,887.81","1,887.81","1,887.81","","-0.34%"
"01/30/2013","1,894.19","1,894.19","1,894.19","1,894.19","","-0.15%"
"01/29/2013","1,897.06","1,897.06","1,897.06","1,897.06","","-0.33%"
"01/28/2013","1,903.42","1,903.42","1,903.42","1,903.42","","0.06%"
"01/25/2013","1,902.25","1,902.25","1,902.25","1,902.25","","-0.03%"
"01/24/2013","1,902.81","1,902.81","1,902.81","1,902.81","","0.31%"
"01/23/2013","1,896.87","1,896.87","1,896.87","1,896.87","","0.54%"
"01/22/2013","1,886.70","1,886.70","1,886.70","1,886.70","","-0.26%"
"01/21/2013","1,891.66","1,891.66","1,891.66","1,891.66","","0.34%"
"01/18/2013","1,885.33","1,885.33","1,885.33","1,885.33","","0.24%"
"01/17/2013","1,880.90","1,880.90","1,880.90","1,880.90","","0.82%"
"01/16/2013","1,865.64","1,865.64","1,865.64","1,865.64","","-0.57%"
"01/15/2013","1,876.42","1,876.42","1,876.42","1,876.42","","-0.03%"
"01/14/2013","1,876.98","1,876.98","1,876.98","1,876.98","","1.78%"
"01/11/2013","1,844.24","1,844.24","1,844.24","1,844.24","","-0.08%"
"01/10/2013","1,845.67","1,845.67","1,845.67","1,845.67","","0.97%"
"01/09/2013","1,827.92","1,827.92","1,827.92","1,827.92","","1.08%"
"01/08/2013","1,808.40","1,808.40","1,808.40","1,808.40","","0.24%"
"01/07/2013","1,804.02","1,804.02","1,804.02","1,804.02","","-0.34%"
"01/04/2013","1,810.14","1,810.14","1,810.14","1,810.14","","2.22%"
"01/03/2013","1,770.76","1,770.76","1,770.76","1,770.76","","0.41%"
"01/02/2013","1,763.45","1,763.45","1,763.45","1,763.45","","1.32%"
"12/31/2012","1,740.39","1,740.39","1,740.39","1,740.39","","0.09%"
"12/28/2012","1,738.86","1,738.86","1,738.86","1,738.86","","0.63%"
"12/27/2012","1,727.96","1,727.96","1,727.96","1,727.96","","0.08%"
"12/24/2012","1,726.54","1,726.54","1,726.54","1,726.54","","-0.14%"
"12/21/2012","1,728.91","1,728.91","1,728.91","1,728.91","","-0.01%"
"12/20/2012","1,729.07","1,729.07","1,729.07","1,729.07","","0.63%"
